Note,Australia,Canada,Denmark,UK,Japan,Korea,Norway,Sweden,Switzerland,Austria,Belgium,France,Germany,Spain,Italy,Finland,Netherlands,United States,,Australia,Canada,Denmark,UK,Japan,Korea,Norway,Sweden,Switzerland,Austria,Belgium,France,Germany,Spain,Italy,Finland,Netherlands,United States
2005.2,13.4508983394,14.3017048227,13.7327852553,11.7321403162,20.0842466002,20.139254636,13.9241732498,14.0817289243,13.4169341681,14.9098058967,15.9375716433,15.9629672576,14.9053853247,18.636365644,21.113522439,13.0396421291,13.8233732229,15.8636958097,2005.2,694465.899651501,1626115.86254718,920604,124509.875899044,527809826.733744,557657000,1114786.26046432,1305020,671275,2987077.06398299,8348326.3812012,8563052.26504061,2973901.61791707,124071136.925345,1477359838.80226,460303.866192834,1007893.65687131,7753817.10487152
2005.3,13.4706637048,14.3066369668,13.7416540926,11.7584618647,20.0778243444,20.1528423557,13.9315451078,14.0756878173,13.4294156307,14.9130707467,15.9422522322,15.9639356157,14.9091119985,18.6543769412,21.1615537964,13.0437248947,13.8696858203,15.8763118645,2005.3,708328.82350133,1634155.91123204,928805,127830.681274757,524430958.63296,565286000,1123034.67208317,1297160,679706,2996845.359926,8387493.05478975,8571348.38217693,2985005.0556428,126326065.179487,1550051195.06928,462187.02061431,1055669.60507982,7852259.35707908
2005.4,13.4991673566,14.3287847099,13.7659662595,11.7916214261,20.087091263,20.1556211535,13.9388630188,14.1271923201,13.4483869304,14.9346966726,15.9902505134,15.9886666124,14.9229472935,18.7249841356,21.1547982725,13.0962361846,13.9179003381,15.8878109274,2005.4,728809.278936476,1670752.54717809,951663,132140.552410814,529313405.289774,566859000,1131283.08370203,1365720,692724,3062360.77813263,8799896.45902377,8785969.32692081,3026590.49137744,135568029.578708,1539615077.51157,487105.58456201,1107815.19198865,7943074.12243278
2006.1,13.5179672467,14.3608667458,13.8090386603,11.811844464,20.0797599057,20.1353683659,14.0045150916,14.1316572943,13.4496968395,14.9454838651,16.0133735837,15.972744499,14.940045876,18.7581339357,21.132188226,13.0858120418,13.9241080875,15.9266702639,2006.1,742640.417844357,1725222.77639054,993549,134840.039731454,525447009.896379,555494000,1208046.42936423,1371831.53836782,693632,3095573.86938348,9005747.87003768,8647185.92131049,3078785.8601879,140137401.101594,1505194896.31892,482054.299760876,1114713.62072852,8257812.36744604
2006.2,13.566334904,14.3782837719,13.8321513291,11.8378742397,20.0786676697,20.1713004598,14.0601704136,14.1950837642,13.4473397895,14.965805253,16.0190636881,15.9977451941,14.9578283404,18.8239045914,21.1660146618,13.115058229,13.9365393418,15.9388403581,2006.2,779443.049099964,1755534.22786031,1016780,138395.975048168,524873411.039043,575817000,1277186.81143338,1461660.62863191,691999,3159123.7506266,9057137.58347817,8866096.63796866,3134023.93921274,149664187.35641,1556981210.28298,496360.734674615,1128657.39900931,8358924.74769192
2006.3,13.5873072568,14.395303997,13.8367239544,11.8534419975,20.0715924775,20.1871292428,14.06592287,14.2349070051,13.4732638813,14.972209549,16.0343068446,15.9984400061,14.9618735547,18.8607438348,21.1715179111,13.1177215838,13.9500437149,15.9596641989,2006.3,795962.423332288,1785669.54305635,1021440,140567.3479135,521172936.994813,585004000,1284554.94498195,1521043.2484847,710173,3179420.63840194,9196254.54608108,8872259.04922598,3146727.41446575,155280518.321436,1565573286.45832,497684.481459123,1144002.58995056,8534814.6617663
2006.4,13.6391219283,14.4479137007,13.8578801543,11.8872464895,20.0797309237,20.1987097131,14.1121771043,14.2396631552,13.4964368847,14.9848121209,16.046386553,16.0282835493,14.9828721482,18.9412394721,21.2177732421,13.1551189175,13.9953482081,15.9913970733,2006.4,838292.134858076,1882128.17150531,1043280,145400.38464116,525431781.608131,591818000,1345366.60720286,1528294.78956492,726822,3219743.06518558,9308016.28516297,9141029.27514798,3213502.90632161,168296770.845343,1639690337.11115,516648.954221276,1197023.01081646,8809991.85394846
2007.1,13.6632482459,14.0958719397,13.9088369532,11.9008298503,20.0779323968,20.1772688902,14.1603218366,14.2621829859,13.5000241699,14.9999925035,16.0681187101,16.0282968402,14.9899917521,18.9860925586,21.2076455787,13.1621162486,14.0204000492,16.0182383696,2007.1,858762.987312086,1323608.05370749,1097820,147388.885209607,524487627.736764,579264000,1411723.47215366,1563102.18674999,729434,3268992.86640516,9512513.59293752,9141150.7684696,3236463.41213836,176017249.837784,1623167913.20785,520276.795827354,1227389.42015526,9049665.64416092
2007.2,13.7182595723,14.0966035726,13.9280353488,11.9355069277,20.0853857996,20.1967697368,14.2072217132,14.3170315772,13.5048655096,15.0248284445,16.0914257936,16.0536735875,15.0089990848,19.0307175666,21.2236856604,13.1895224158,14.0617244831,16.0305764432,2007.2,907328.251213458,1324576.803213,1119100,152589.551812448,528411450.00863,590671000,1479510.30080056,1651230.91565734,732974,3351197.97538297,9736826.42580987,9376091.85395159,3298568.30320378,184049916.964856,1649413587.83134,534732.775356915,1279173.19154006,9162012.73332301
2007.3,13.8239103839,14.1323266391,13.9544895852,11.9728348,20.0753934882,20.1855468056,14.2232938405,14.3229743414,13.5014365966,15.0538718495,16.0790833609,16.0688721563,15.0293991889,19.0447947605,21.2109814668,13.2178198809,14.0671168101,16.0690473336,2007.3,1008435.20343878,1372750.07407766,1149100,158393.037146516,523157690.563117,584079000,1503481.29527859,1661073.00727518,730465,3449955.35915083,9617388.89266536,9519683.4608392,3366550.50453773,186659145.540301,1628591661.29353,550080.483891941,1286089.54253011,9521351.23919472
2007.4,13.9006617753,14.1556497318,13.9724972126,11.999903112,20.0877940868,20.2020244907,14.270099278,14.3479148322,13.5291795724,15.0976302009,16.0887777642,16.1047931965,15.0595263496,19.0815912667,21.4046081999,13.2845830341,14.1157324419,16.1061364432,2007.4,1088881.7120833,1405143.13605512,1169980,162739.023204605,529685550.125367,593783000,1575525.26775355,1703021.92215856,751014,3604271.40297218,9711077.13083387,9867856.32206372,3469518.3891927,193655480.906412,1976529171.8326,588059.277621522,1350158.35277197,9881120.1936839
2008.1,13.911108924,14.22131222,14.0011848215,12.0997691099,20.0808798996,20.2105283868,14.2627909661,14.3587971079,13.5277058113,15.1151860652,16.0948416235,16.1074824912,15.0663688865,19.0842760601,21.4053344899,13.3124469749,14.1254164624,16.1486768173,2008.1,1100317.05057333,1500504.91589042,1204030,179830.336412919,526035837.041963,598854000,1564052.81092458,1721655.88220332,749908,3668106.2004207,9770142.63833696,9894429.61135189,3493340.10451065,194176104.438165,1977965226.4998,604675.346046305,1363296.82787271,10310535.7344812
