Note,Australia,Canada,Denmark,UK,Japan,Korea,Norway,Sweden,Switzerland,Austria,Belgium,France,Germany,Spain,Italy,Finland,Netherlands,United States,,Australia,Canada,Denmark,UK,Japan,Korea,Norway,Sweden,Switzerland,Austria,Belgium,France,Germany,Spain,Italy,Finland,Netherlands,United States
2003.2,4.6340782911,4.6615977773,4.6227546687,4.5612653193,4.5438999183,4.7197748426,4.5435596408,4.6304577435,4.5401483481,4.6565189788,4.6129754879,4.5938169816,4.5926886142,4.6020774083,4.5656390247,4.6364071909,4.5928971798,4.5739158171,2003.2,102.933,105.805,101.774,95.7045,94.0569,112.143,94.0249,102.561,93.7047,105.269,100.7835842724,98.8711,98.7596,99.6912,96.124,103.173,98.7802,96.9229
2003.3,4.6340782911,4.6674968879,4.6343697004,4.5672855399,4.5506580324,4.7344337343,4.5591566135,4.6427164211,4.552479073,4.6540555837,4.619869633,4.6018677389,4.590051472,4.605070181,4.5772839542,4.6425912037,4.604970166,4.5807596586,2003.3,102.933,106.431,102.963,96.2824,94.6947,113.799,95.5029,103.826,94.8673,105.01,101.4808015216,99.6703,98.4995,99.99,97.2499,103.813,99.98,97.5885
2003.4,4.6391174033,4.6800271633,4.6260408702,4.5748594211,4.5780774705,4.7945832055,4.5697637094,4.6417624478,4.5633529047,4.6642406596,4.618194753,4.6101577275,4.6147243988,4.614387575,4.5793312166,4.6484595341,4.6169011089,4.5899103446,2003.4,103.453,107.773,102.109,97.0144,97.3271,120.854,96.5213,103.727,95.9045,106.085,101.3109756086,100.5,100.96,100.926,97.4492,104.424,101.18,98.4856
2004.1,4.6421190898,4.6860955809,4.631899747,4.5765453774,4.5915103133,4.8313251983,4.598569449,4.6557777453,4.5863318536,4.6923382174,4.6303441233,4.6151106158,4.6206497568,4.6169505245,4.5772839542,4.6673559415,4.6432267603,4.5963534324,2004.1,103.764,108.429,102.709,97.1781,98.6433,125.377,99.3421,105.191,98.1338,109.108,102.5493476546,100.999,101.56,101.185,97.2499,106.416,103.879,99.1222
2004.2,4.6411163128,4.6964449618,4.6346804434,4.5807975722,4.605470141,4.8416879031,4.6025527635,4.6736135732,4.5877584782,4.7231576452,4.6335515998,4.6207285249,4.6324059036,4.6231377973,4.5772839542,4.6823811959,4.6441889557,4.6012073443,2004.2,103.66,109.557,102.995,97.5922,100.03,126.683,99.7386,107.084,98.2739,112.523,102.8788003558,101.568,102.761,101.813,97.2499,108.027,103.979,99.6045
2004.3,4.6371048045,4.7062364947,4.6224008812,4.5708799381,4.6132375571,4.8338981156,4.5375025075,4.6701711002,4.5886637004,4.7256872585,4.6700903754,4.6180765395,4.6350299138,4.6234324118,4.5718388166,4.693895094,4.6587962573,4.6062296246,2004.3,103.245,110.635,101.738,96.6291,100.81,125.7,93.4571,106.716,98.3629,112.808,106.7073857222,101.299,103.031,101.843,96.7218,109.278,105.509,100.106
2004.4,4.6381116102,4.7101966459,4.6122748877,4.5735670255,4.5953006419,4.8522568008,4.5756280836,4.6667073325,4.5893791614,4.7414565302,4.6546688728,4.6278901224,4.6340588608,4.62019672,4.5625236113,4.7096202873,4.6540460608,4.6203937178,2004.4,103.349,111.074,100.713,96.8891,99.0179,128.029,97.089,106.347,98.4333,114.601,105.0744212343,102.298,102.931,101.514,95.825,111.01,105.009,101.534
2005.1,4.6421190898,4.7154406282,4.5750099029,4.5635770609,4.615843028,4.8751286186,4.5556584616,4.6819552857,4.5866324184,4.7330091575,4.6190934184,4.6242666817,4.6446889316,4.6211813209,4.5516512588,4.7030135183,4.6367560585,4.633514659,2005.1,103.764,111.658,97.029,95.926,101.073,130.991,95.1694,107.981,98.1633,113.637,101.4020612055,101.928,104.031,101.614,94.7888,110.279,103.209,102.875
2005.2,4.6590142245,4.7237884283,4.6806857385,4.5598558242,4.6185502721,4.8795390294,4.5815514466,4.6813160802,4.6235305973,4.7514413322,4.6384349043,4.6193590463,4.6552167035,4.6241195081,4.5641867201,4.6474055812,4.6422636381,4.6381890148,2005.2,105.532,112.594,107.844,95.5697,101.347,131.57,97.6658,107.912,101.853,115.751,103.3824175208,101.429,105.132,101.913,95.9845,104.314,103.779,103.357
2005.3,4.6510991179,4.7342579704,4.6539984447,4.5527762862,4.6145460945,4.8964806678,4.5772047736,4.691421274,4.6179975623,4.7799802688,4.6514926995,4.6249532052,4.6681637643,4.631617356,4.5703954946,4.6931627481,4.6357866811,4.637066061,2005.3,104.7,113.779,105.004,94.8955,100.942,133.818,97.2422,109.008,101.291,119.102,104.7412161027,101.998,106.502,102.68,96.5823,109.198,103.109,103.241
2005.4,4.6491105135,4.7445494465,4.6570603022,4.5460547997,4.6265108456,4.9371896666,4.5750717382,4.6975214471,4.6292382133,4.7913758565,4.6644063284,4.6246590386,4.6839998505,4.6383825002,4.5677092036,4.7337568737,4.6419745205,4.6460913756,2005.4,104.492,114.956,105.326,94.2598,102.157,139.378,97.035,109.675,102.436,120.467,106.1025764336,101.968,108.202,103.377,96.3232,113.722,103.749,104.177
2006.1,4.6243745952,4.7540211327,4.6701055034,4.5592508471,4.6402863331,4.9692228475,4.5622658165,4.711950693,4.6693836543,4.8087557201,4.6790537769,4.6305162436,4.6928421781,4.6482584107,4.5800462054,4.7647859052,4.665408851,4.6539317783,2006.1,101.939,116.05,106.709,95.5119,103.574,143.915,95.8003,111.269,106.632,122.579,107.6681462698,102.567,109.163,104.403,97.5189,117.306,106.209,104.997
2006.2,4.6324253661,4.7578054324,4.6731371981,4.5562215093,4.6574400034,4.9726772501,4.5515784628,4.7326042778,4.6733987655,4.819660405,4.6931138555,4.6392527213,4.7127951359,4.6624763667,4.5813742962,4.7873083926,4.6528073047,4.6603399571,2006.2,102.763,116.49,107.033,95.223,105.366,144.413,94.7819,113.591,107.061,123.923,109.1926611588,103.467,111.363,105.898,97.6485,119.978,104.879,105.672
2006.3,4.6522922931,4.759418004,4.6833064622,4.5605608201,4.6660488932,4.9738883187,4.5429840957,4.7445494465,4.6954769605,4.8509906612,4.6912941339,4.6317829052,4.731485606,4.6736976158,4.5857518648,4.7971862653,4.6400449306,4.6650698392,2006.3,104.825,116.678,108.127,95.6371,106.277,144.588,93.9708,114.956,109.451,127.867,108.994141592,102.697,113.464,107.093,98.0769,121.169,103.549,106.173
2006.4,4.6756193299,4.7625841071,4.7037205652,4.5568272718,4.6764763797,5.0122473274,4.5317001641,4.7636941462,4.7202829931,4.8597038713,4.7104369306,4.632074984,4.7440969971,4.6838796977,4.6025758235,4.7939624293,4.6454384272,4.6627124151,2006.4,107.299,117.048,110.357,95.2807,107.391,150.242,92.9164,117.178,112.2,128.986,111.1006925949,102.727,114.904,108.189,99.7409,120.779,104.109,105.923
2007.1,4.6717628459,4.7743136249,4.7347588161,4.555208636,4.6736415882,5.0068615157,4.5333476003,4.7702184141,4.7412121744,4.8740287017,4.716197688,4.6414635417,4.7610194225,4.687827933,4.5935448731,4.8088454541,4.6338451026,4.6665286561,2007.1,106.886,118.429,113.836,95.1266,107.087,149.435,93.0696,117.945,114.573,130.847,111.7425637903,103.696,116.865,108.617,98.8442,122.59,102.909,106.328
2007.2,4.6794517145,4.7819598031,4.7061189843,4.5645804562,4.6811770684,5.036153582,4.5255705468,4.7738491037,4.7690561806,4.875952763,4.7186500533,4.641752807,4.7690307151,4.6872753807,4.5887948389,4.8214260717,4.658511881,4.6742950488,2007.2,107.711,119.338,110.622,96.0223,107.897,153.877,92.3486,118.374,117.808,131.099,112.0169336694,103.726,117.805,108.557,98.3758,124.142,105.479,107.157
2007.3,4.6746496058,4.7875750726,4.7102506624,4.5612653193,4.6970015946,5.0609544475,4.5540474034,4.7799718726,4.7983657393,4.8925647171,4.723190991,4.6529598498,4.7911184915,4.6850713452,4.5935448731,4.8336832954,4.6923382174,4.6831677268,2007.3,107.195,120.01,111.08,95.7045,109.618,157.741,95.0162,119.101,121.312,133.295,112.5267522373,104.895,120.436,108.318,98.8442,125.673,109.108,108.112
2007.4,4.683269468,4.7891570221,4.7340470129,4.5638782894,4.7037205652,5.0920432233,4.5461439111,4.7830652938,4.8119566872,4.8917541557,4.7214352836,4.6570508079,4.7983162789,4.6820386302,4.5721479028,4.8487828091,4.7374870914,4.6838796977,2007.4,108.123,120.2,113.755,95.9549,110.357,162.722,94.2682,119.47,122.972,133.187,112.3293615135,105.325,121.306,107.99,96.7517,127.585,114.147,108.189
2008.1,4.6955865926,4.7868415314,4.7269983624,4.5615672449,4.6997710234,5.1121925867,4.5486897775,4.7833163714,4.7843785685,4.9084844368,4.7433465793,4.6602642483,4.815487836,4.6836023667,4.581068049,4.8554307258,4.6932543207,4.6831677268,2008.1,109.463,119.922,112.956,95.7334,109.922,166.034,94.5085,119.5,119.627,135.434,114.8178063377,105.664,123.407,108.159,97.6186,128.436,109.208,108.112
